mission_id,real_arrival_km,real_arrival_time,speed,arrival_time
2020111605,7.6,8,101.11,6.92
2020111603,45.2,29,100.39,30.2
2020111601,22.6,13,103.32,19.37
2020111600,17.8,15,88.49,28.63
2020111599,28.2,17,107.6,29.73
2020111597,59.3,35,96.27,75.85
2020111596,43.6,25,104.19,101.58
2020111584,18,16,84.51,31.7
2020111581,24.1,18,95.48,22.78
2020111580,21.4,14,105.95,26.37
2020111579,10.6,10,103.61,14.35
2020111577,15.6,13,97.21,12.27
2020111574,28.8,22,92.27,23.97
2020111572,60.2,34,100.48,41.57
2020111567,18.4,16,102.42,36.35
2020111566,32.7,21,101.44,19.72
2020111565,36.7,23,100.55,30.18
2020111564,27.9,17,100.94,34.48
2020111563,17.7,17,99.85,32.3
2020111562,7.7,5,103.85,9.25
2020111559,11.8,7,104.45,10.03
2020111558,31.8,20,105.01,18.98
2020111557,45.3,29,103.5,40.57
2020111556,54.7,33,98.97,111.4
2020111554,36,23,104.21,27.7
2020111553,18.6,11,100.51,16.47
2020111551,35.7,22,101.03,32.28
2020111550,14.8,11,100.71,22.65
2020111549,14.2,12,105.59,25.38
2020111548,39.1,27,105.92,71.2
2020111543,44.2,31,99.76,38.33
2020111542,30.7,20,99.49,43.87
2020111541,40.6,25,98.13,29.62
2020111539,3.2,3,101.75,3.58
2020111538,63,43,99.98,31.62
2020111537,17.2,17,96.74,14.23
2020111536,9.6,10,102.29,19.68
2020111534,29,18,98.11,35.17
2020111532,46.3,27,104.25,57.97
2020111528,8.6,6,96.29,8.27
2020111525,18,11,98.62,22.05
2020111523,15.5,10,102.8,13.88
2020111521,2.7,2,97.85,2.23
2020111520,13.7,8,97.45,20.65
2020111519,23.2,20,88.32,42.62
2020111517,34.7,22,108.63,29.2
2020111516,31.4,23,106.13,32.37
2020111515,48,30,103.19,24.72
2020111513,15.7,13,102.24,21.53
2020111511,20.5,20,102.23,20.5
2020111509,11.3,7,99.46,22.55
2020111508,4.2,7,98.28,5.75
2020111505,24.5,21,100.02,20.6
2020111503,20,18,98.14,33.17
2020111502,40.3,29,86.45,35.73
2020111501,28.5,18,96.82,18.3
2020111499,35.7,23,103.15,25.15
2020111498,29.6,19,105.31,25.17
2020111497,29.8,26,83.64,27.58
2020111492,8.8,9,89.37,16.97
2020111491,5.7,4,104.11,6.67
2020111490,20.7,17,76.67,22.78
2020111489,49.8,28,105.22,30.8
2020111487,28.2,17,108.21,23.1
2020111486,18.7,11,95.79,31.55
2020111485,33.7,20,97.91,27.93
2020111484,15.3,13,98.31,18.55
2020111483,16.7,12,102.44,36.12
2020111482,35,27,100.94,27.37
2020111481,15.7,12,109.88,25.3
2020111477,46.1,33,94.23,37.42
2020111476,17.9,13,98.22,16.43
2020111475,24,16,97.47,13.67
2020111473,52,31,108.25,28.3
2020111472,9.7,16,104.06,13.52
2020111471,39.3,28,89.85,32.22
2020111470,12.6,8,107.42,12.27
2020111469,13.9,10,105.67,18.72
2020111467,36.7,24,102.15,32.78
2020111466,55.3,45,68.29,80.95
2020111465,27.3,17,100.04,35.7
2020111461,37,26,95.1,44.13
2020111460,19.9,20,98.08,45.97
2020111459,25.8,20,104.62,22.75
2020111457,48,30,99.65,25.72
2020111455,37.4,26,100.58,19.3
2020111454,14.8,13,104.58,22.12
2020111453,11.1,11,101.15,22.33
2020111452,12.4,11,98.6,22.98
2020111451,27.2,16,110.31,22.82
2020111450,7.2,5,90.48,11.27
2020111448,27.4,19,101.11,44.92
2020111446,19.3,17,72.26,32.33
2020111444,39.9,25,95.95,25.3
2020111442,12,13,94.78,21.3
2020111441,48.2,32,90.57,26.83
2020111437,36.7,24,104.74,21.05
2020111436,16.3,10,107.31,13.25
2020111431,16.5,12,98.54,15.05
2020111429,37.8,24,101.36,24.98
2020111428,17.7,16,88.71,20.02
2020111427,10,6,98.79,21.97
2020111423,37.6,27,100.54,37.42
2020111421,28.2,17,99.34,29.73
2020111418,23.1,15,97.36,19.1
2020111417,21.7,17,94.98,29.02
2020111415,14.8,9,85.11,26.92
2020111413,23.2,19,94.63,15.57
2020111410,27.4,22,89.02,33.47
2020111409,17.5,18,92.02,17.88
2020111408,39.3,28,85.2,27.05
2020111407,38.3,23,108.33,28.78
2020111406,10,17,99.62,22.72
2020111403,9.7,6,107.96,13.92
2020111398,12.5,10,107.8,14.68
2020111396,22.2,13,102.94,20.12
2020111395,15.5,12,76.37,10.52
2020111393,27.3,18,93.04,22.23
2020111392,41.4,31,76.41,67.05
2020111388,22,14,100.97,30.48
2020111384,7.6,8,97.4,15.17
2020111378,22.5,15,80.59,16.28
2020111372,56.9,33,84.01,33.33
2020111366,5.9,4,52.95,13.1
2020111362,40.5,25,96.53,50.75
2020111359,28.5,21,88.09,36.38
2020111357,43.6,27,103.54,29.3
2020111354,49.1,33,89.24,38.3
2020111353,67.3,45,99.48,58.62
2020111352,18.3,15,83.85,10.65
2020111351,17.6,14,96.32,27.15
2020111347,15,13,89.15,26.93
2020111344,17.1,14,83.75,26.97
2020111339,25.9,16,100.53,19.78
2020111336,16.9,14,107.51,15.45
2020111333,29,17,106.62,27.7
2020111332,19.3,12,107.03,29.8
2020111331,26.5,19,102.2,19.83
2020111330,29.3,18,109.72,29.68
2020111327,37.9,26,106.44,22.58
2020111326,34.5,21,109.16,28.42
2020111324,8.1,9,107.06,15.88
2020111323,31,19,104.92,26.17
2020111321,22.8,17,109.83,20.45
2020111318,20.8,14,110.5,11.65
2020111317,13.6,10,99.77,19.45
2020111316,33.4,19,108.25,46.97
2020111315,48.7,32,105.22,52.17
2020111313,28.4,17,100.09,36.63
2020111312,21.1,12,103.02,19.68
2020111311,21.4,17,97.98,19.83
2020111306,52.6,34,91.82,35.05
2020111305,33.6,26,89.45,27.07
2020111304,36.9,21,106.99,28.08
2020111303,35.4,22,92.69,43.8
2020111300,11.4,8,103.53,13.88
2020111299,18.5,14,98.35,32.57
2020111298,27.2,17,102.12,49.07
2020111297,29.4,22,99.54,34.67
2020111293,29.9,18,97.08,32.1
2020111289,35.2,22,102.86,23.97
2020111287,20.5,18,103.95,12.43
2020111285,24.9,20,88.8,40.3
2020111284,42.6,30,100.97,28.65
2020111283,26.2,16,109.1,54.43
2020111281,21.2,16,96.37,19.58
2020111280,9.9,11,104.09,19.02
2020111279,24.4,20,96.97,12.27
2020111276,26.4,16,106.96,40.33
2020111275,6.8,5,99.03,16.15
2020111273,20.7,13,95.97,26.95
2020111271,64.2,41,101.18,79.57
2020111270,27.2,20,101.95,32.35
2020111268,35.8,22,102.64,38.37
2020111267,35.7,23,103.85,59.1
2020111266,36.2,23,103.71,59.32
2020111265,33.6,22,105.34,23.22
2020111260,29.3,22,100.49,24.08
2020111259,33.8,25,92.19,38.15
2020111256,21,13,103.27,30.12
2020111254,15.8,13,105.12,17.5
2020111248,20.5,14,85.06,28.52
2020111247,18.5,20,100.43,32.88
2020111246,30.6,20,101.97,18.85
2020111245,32.2,19,106.68,18.95
2020111244,33.2,19,105.26,37.1
2020111242,16.4,11,106.88,17.1
2020111241,6.5,8,106.77,11.78
2020111240,37,22,108.41,39.97
2020111237,16.4,10,107.79,25.73
2020111233,18.1,12,102.2,26.08
2020111232,14.2,12,107.45,18.53
2020111230,45.9,27,90.52,37.25
2020111229,9,8,94.15,13.78
2020111223,40.2,25,94.57,39.95
2020111222,16.8,10,107.78,8.68
2020111220,27.6,24,94.99,21.28
2020111218,37.8,22,98.75,30.05
2020111215,12.8,9,102.13,11.75
2020111214,53.4,38,96.92,72.63
2020111213,19.8,13,102.48,13.77
2020111209,24.8,15,101.65,20.52
2020111206,13.8,8,89.03,7.12
2020111205,15.8,11,96.29,12.08
2020111203,26,16,102.27,34.25
2020111202,12.5,10,106.62,21.23
2020111201,62.2,42,73.57,40.08
2020111200,9.3,9,98.73,15.52
2020111198,34.1,26,100.66,22.13
2020111197,13.8,13,92.11,9.93
2020111196,11.7,8,101.85,27.22
2020111195,25.8,15,98.74,32.68
2020111194,17.5,12,98.65,12.77
2020111192,19,16,93.42,26.4
2020111191,11.8,7,99.53,6.05
2020111190,35.8,22,109.46,18.2
2020111189,23.3,20,83.58,33.47
2020111186,35,20,101.12,26.68
2020111185,50.6,35,102.14,37.57
2020111183,26.1,15,106,17.07
2020111182,36.4,22,81.84,28.03
2020111180,31.5,29,102.86,38.77
2020111178,18.6,13,99.56,12.02
2020111176,39.9,25,112.73,20.08
2020111172,15.5,14,102.96,10.75
2020111171,29.4,19,105.53,21.68
2020111170,34.1,25,99.6,27.62
2020111162,9,5,90.36,16.58
2020111159,17.8,14,99.51,11.35
2020111157,18.1,15,87.7,17.35
2020111155,23.2,14,89.11,28.5
2020111153,15.4,12,102.89,8.65
2020111152,15.8,14,103.75,25.67
2020111151,16.9,11,97.93,17.82
2020111150,14.5,14,102.81,20.3
2020111149,21.8,15,107.97,21.6
2020111148,20.8,17,100.95,18.65
2020111147,10.6,6,105.22,8.22
2020111146,22.4,17,85.76,21.35
2020111145,21.6,13,98.61,36.18
2020111143,29.5,19,102.64,33.33
2020111138,41.5,29,93.6,99.58
2020111137,29,20,97.95,58.23
2020111136,19.4,25,103.02,29.8
2020111135,39.1,29,101.86,43.6
2020111134,11.8,7,103.88,8.65
2020111130,29.2,24,96.23,26.1
2020111129,24.9,20,100.27,28
2020111128,10.6,8,100.01,13.32
2020111126,42.1,24,102.31,37.57
2020111124,21.9,13,107.79,19.78
2020111123,17.4,11,101.79,34.25
2020111122,10,17,93.32,23.77
2020111121,12.8,12,96.56,7.83
2020111119,17.8,15,104.44,26.02
2020111117,18.2,12,104.21,18.63
2020111112,38.4,29,101.77,33.93
2020111111,19.9,13,97.4,28.18
2020111110,22,19,97.4,13.75
2020111109,7.6,8,97.4,17.83
2020111108,21.6,16,105.82,20.47
2020111106,16.4,16,103.6,19.38
2020111105,20.1,14,101.15,24.48
2020111104,11.9,9,101.73,11.68
2020111102,32,22,96.8,24.05
2020111101,16.1,14,103.91,23.38
2020111100,20.4,13,95.99,16.27
2020111097,25.4,15,101.68,21.17
2020111094,28.8,19,102.89,22.22
2020111093,19.7,14,95.77,46.35
2020111090,31.8,23,102.08,17.73
2020111089,7,6,103.81,8.77
2020111088,42.6,37,102.79,55.68
2020111085,40.4,26,100.19,29.07
2020111083,12.4,9,106.36,7.13
2020111081,15.3,13,107.74,25.83
2020111080,21.1,13,109.76,17.93
2020111078,20.9,14,106.43,20.97
2020111074,52.7,33,101.3,62.83
2020111073,65.6,42,101.82,67.12
2020111070,45.8,26,103.23,40.88
2020111069,26.7,15,103.58,40.35
2020111068,43.2,26,91.79,50.57
2020111063,37.9,28,99.19,35.15
2020111061,18.1,16,96.19,9.63
2020111060,47.3,28,108,45.15
2020111058,28.8,18,100.78,33.48
2020111057,16.3,16,97.51,19.25
2020111056,9.6,10,97.38,13.88
2020111055,12.1,9,104.08,14.35
2020111054,14.2,10,100.72,13.85
2020111053,19.2,20,101.81,33.5
2020111052,21.1,13,100.24,16.18
2020111051,38.8,27,103.27,25.83
2020111049,3.2,7,96.99,6.15
2020111047,28.8,18,104.03,17.62
2020111044,41.2,28,104.58,23.58
2020111042,38.7,25,102.25,33.73
2020111041,18.9,21,97.15,32.85
2020111040,26,18,105.82,14.5
2020111038,19.5,15,94.68,32.13
2020111035,9.6,13,99.29,11.05
2020111033,40.3,24,107.59,33.5
2020111032,39.2,24,107.58,42.58
2020111031,13.9,11,103.09,9.23
2020111030,14.5,9,105.61,26.23
2020111028,8.8,9,102.83,20.37
2020111027,14.8,13,106.68,15.43
2020111026,21.4,13,99.57,35.88
2020111024,57.1,38,106.99,48.78
2020111017,25.4,22,98.62,45.28
2020111014,28.6,19,101.52,17.05
2020111011,17.7,17,101.6,15.18
2020111008,15.5,13,96.35,16.72
2020111006,12.9,8,102.77,20.57
2020111005,40.3,23,97.39,63.08
2020111001,35.8,27,96.36,35.88
2020110999,57.3,34,99.45,51.37
2020110997,12.9,10,105.72,12.88
2020110990,41.2,24,105.53,41.18
2020110989,4.2,7,99.28,3.82
2020110988,13.5,21,100.36,24
2020110987,22,13,107.58,22.42
2020110984,6.2,4,94.41,6.15
2020110983,14.7,13,99.47,18.35
2020110982,17.3,10,96.55,27.02
2020110981,12,7,96.18,21.6
2020110980,42.2,24,101.77,34.08
2020110979,7.7,5,97.01,6.05
2020110978,22.8,14,97.45,25.35
2020110975,14.3,9,95.48,24.03
2020110974,18.1,12,97.02,18.83
2020110971,20.4,17,95.23,28.58
2020110969,19.5,13,104.5,13.12
2020110968,29,25,106.95,27.92
2020110967,27.8,16,108.09,26.3
2020110965,11.6,11,100.54,15.6
2020110963,4.3,3,95.97,8.22
2020110961,20.3,13,105.54,11.75
2020110958,79.7,54,97.13,73.95
2020110956,29.4,20,105.59,34.43
2020110951,29.4,20,107.97,37.3
2020110950,6.7,8,96.7,8.77
2020110948,24.4,15,100.9,33.97
2020110943,17.6,16,107.62,20.75
2020110942,13.4,8,115.86,17.55
2020110941,51.9,35,108.02,48.57
2020110931,33,20,99.16,22.75
2020110924,9.6,8,84.53,5.92
2020110918,23,20,97.4,16.12
2020110916,34.3,26,63.86,24.97
2020110911,18.9,16,95.36,24.63
2020110905,37.1,21,106.51,60.85
2020110902,9,10,99.59,18.33
2020110900,8.8,5,94.6,11.9
2020110897,24.1,19,99.38,19.15
2020110895,11.8,12,95.13,11
2020110894,2.9,3,106.13,3.17
2020110892,21,16,99.06,17.98
2020110891,8.7,12,99.99,11.2
2020110890,16.2,14,107.69,21.73
2020110888,26.9,17,104.85,30.83
2020110887,9.3,6,103.51,11.12
2020110886,36.8,23,106.6,38.52
2020110884,61.1,36,102.74,38.77
2020110882,17.2,12,112.59,18
2020110881,25,22,109.85,21.78
2020110880,30.9,18,110.68,25.9
2020110878,18.9,13,106.15,12.47
2020110876,22.1,15,102.92,21.22
2020110873,32,21,89.64,59.23
2020110872,43.1,28,99.55,56.65
2020110871,15.1,10,36.06,17.32
2020110870,7.3,5,84.49,7.7
2020110862,35.7,23,95.25,26.62
2020110861,38.3,29,99.46,46.5
2020110859,29.6,20,99.6,21.62
2020110858,26.5,15,104.36,29.17
2020110857,30.4,27,101.42,58.6
2020110852,18.8,17,81.73,14.78
2020110850,7.3,5,104.82,7.65
2020110849,18.6,12,103.09,23.68
2020110848,33.4,26,112.29,52.98
2020110846,34.3,22,81.29,57.55
2020110843,38.7,25,99.2,41.4
2020110841,12.9,9,104.69,12.48
2020110838,42.7,30,102.15,49.98
2020110836,27.2,16,94,33.2
2020110834,39.3,24,107.93,19.87
2020110832,20.3,25,95.52,19.75
2020110831,15.4,14,105.45,19.52
2020110830,17.9,12,107.4,18.32
2020110829,34.6,26,99.85,48.2
2020110828,21.7,19,102.54,14.22
2020110827,25.9,25,97.52,23.35
2020110826,21.4,17,102.79,19.37
2020110824,21.5,17,100.31,25.17
2020110821,25.8,23,103.28,23.15
2020110811,11.1,11,76.16,20.65
2020110809,10.7,10,74.58,16.35
2020110808,14,8,81.92,30.07
2020110802,10.7,10,58.65,15.88
2020110799,22.1,14,92.6,34.87
2020110797,15.1,16,92.74,16.28
2020110795,38.1,24,103.06,23.87
2020110792,11.4,9,63.17,6.93
2020110791,37.6,27,99.15,30.67
2020110788,38.6,24,99.02,21.7
2020110787,11.5,9,101.25,8.87
2020110786,14.5,10,101.57,13.07
2020110785,36.1,22,105.16,71.5
2020110783,17.8,16,103.42,19.32
2020110782,18.4,12,101.41,25.68
2020110781,16.9,12,98.14,40.18
2020110780,11.3,8,96.77,23.38
2020110779,8,5,95.26,11.63
2020110777,9.7,9,105.29,8.1
2020110776,35.2,22,95.79,39.55
2020110775,26.9,21,106.51,24.82
2020110774,12.6,8,110.18,11.73
2020110772,18.3,15,104.1,19.6
2020110770,10.5,9,84.83,11.73
2020110769,15.6,10,89.24,12.62
2020110767,16.1,11,100.98,14.02
2020110766,15.8,13,92.97,19.67
2020110765,25.1,15,102.66,20.9
2020110762,39.3,25,98.54,22.9
2020110761,58.3,37,94.46,38
2020110760,2,1,101.07,1.5
2020110759,28.8,21,103.08,23.27
2020110758,26.6,18,98.24,29.35
2020110757,44.7,29,101.58,26.9
2020110756,16.3,14,106.26,16.77
2020110755,10.5,6,82.01,11.35
2020110754,10.2,10,100.65,23.4
2020110753,49.2,34,97.88,29.93
2020110750,13,9,97.54,9.55
2020110748,9.7,9,100.56,9.78
2020110745,57.3,39,101.58,50
2020110744,55.8,35,100.9,107.6
2020110742,17.8,15,90.04,26.5
2020110741,25.1,21,102.6,57.93
2020110739,26,21,96.93,48.48
2020110738,39.8,25,100.42,28.08
2020110736,29.6,18,86.4,42.65
2020110734,22.5,15,102.99,18.92
2020110733,25.2,18,103.01,14.88
2020110732,8.5,6,103.34,13.65
2020110731,43.3,30,99.46,89.02
2020110730,34.5,26,99.5,38.28
2020110729,34.1,20,108.63,21.47
2020110727,54.7,37,78.85,29.62
2020110723,50.7,33,99.77,49.95
2020110721,34.3,26,101.27,18.83
2020110720,34.3,26,100.53,21.17
2020110719,35.8,23,95.86,29.15
2020110715,2.3,3,95.76,2.67
2020110714,12.5,7,98.09,14.12
2020110711,22.4,14,109.3,19.72
2020110710,34.6,22,98.8,30.27
2020110709,38.7,27,107.3,24.12
2020110708,62.2,42,57.43,53.48
2020110706,13.8,10,103.46,16.65
2020110703,43.5,28,101.6,24.03
2020110697,47.3,28,101.01,37.02
2020110696,26.8,21,95.87,28.92
2020110694,6,4,82.35,3.7
2020110690,6,5,87.22,8.73
2020110688,27.2,17,99.09,21.85
2020110682,13.4,8,99.57,9.27
2020110681,34.3,20,104.55,26.35
2020110680,19.2,12,105.69,26.97
2020110674,13.1,9,102.11,15.45
2020110671,54.3,33,103.27,88.55
2020110665,18.4,13,101.38,24.1
2020110663,21.3,13,99.08,19.9
2020110662,20.1,13,100.9,25.35
2020110657,19.2,13,98.93,37.83
2020110655,16.5,10,100.66,14.1
2020110652,15.4,9,97.21,29.6
2020110650,13.6,13,90.83,17.58
2020110649,6.1,6,98.49,14.07
2020110648,17.6,16,103.03,27.35
2020110646,51.3,31,100.49,64.1
2020110645,22.3,18,94.91,52.4
2020110644,25.9,23,102.31,39.88
2020110642,18.3,11,103.81,10.15
2020110641,15.8,11,108.67,21.13
2020110640,46.7,30,102.05,69.32
2020110636,39,24,93.5,38.82
2020110634,37.3,24,104.99,36.35
2020110633,65.5,39,99.33,51.12
2020110632,29.9,25,100.74,15.77
2020110631,12.8,12,106.57,17.4
2020110630,41.2,24,102.58,29.35
2020110629,37.2,23,104.77,42.32
2020110628,19.1,11,105.11,15.83
2020110627,21.1,14,93.14,29.13
2020110626,33,20,99.91,28.7
2020110625,20.5,12,96.33,17.17
2020110624,37.2,25,100.62,28.45
2020110623,19.4,13,98.68,27.67
2020110622,46.9,31,65.65,25.42
2020110620,37.7,24,97.93,31.15
2020110619,29.5,22,101.46,18.12
2020110618,18.4,12,100.63,23.23
2020110616,13.2,12,95.62,11.42
2020110615,18.3,11,104.88,15.73
2020110613,12.4,7,95.95,19.15
2020110611,27.5,18,107.09,16.57
2020110610,15.8,14,94.33,12.32
2020110606,11.8,11,95.46,10.43
2020110604,30.5,19,102.53,15.35
2020110602,14.9,17,94.56,13.6
2020110601,9.2,12,98.22,10.9
2020110600,13.3,12,95.95,13.82
2020110594,30.4,19,100.15,19.15
2020110591,3.2,3,103.42,4.87
2020110590,28.5,20,104.6,21.58
2020110589,41,25,101.91,24.13
2020110588,24.4,17,96.9,26.13
2020110587,16.1,14,102.1,23.67
2020110585,47.8,36,101.69,51.05
2020110584,24.4,20,101.76,17.92
2020110582,15.3,10,102.47,14.42
2020110581,24.4,20,101.01,20.15
2020110580,11.6,9,104.35,15.83
2020110577,19.1,13,105.17,37.65
2020110576,25.9,18,102.47,25.57
2020110574,30.9,27,108.82,37.98
2020110572,23.6,21,97.19,32.5
2020110571,45.8,32,99.78,37.08
2020110570,20,13,103.27,17.72
2020110569,38.8,27,101.22,57.47
2020110568,22,15,104.67,24.47
2020110563,10.5,6,90.91,11.92
2020110561,23.4,14,86.79,33.62
2020110557,19.1,12,97.93,33.42
2020110556,14.9,12,98.96,10.4
2020110555,8.1,5,103.42,16.32
2020110554,9.3,6,90.83,9.55
2020110553,56.9,38,92.91,41.65
2020110552,10.9,10,96.21,25.42
2020110550,35.5,24,93.01,29.4
2020110549,20.8,17,93.33,30.58
2020110548,30.1,22,94.53,56.38
2020110544,28.7,19,103.98,31.8
2020110542,19.2,12,101.99,35.55
2020110540,21.9,16,91.86,14.38
2020110539,46.2,27,103.3,36.02
2020110537,20.6,22,102.17,40.35
2020110535,0.8,1,99.63,1.47
2020110534,64.4,40,98.3,43.15
2020110533,50,35,99.07,45.95
2020110532,21.4,15,99.6,15.53
2020110531,8.1,5,92.56,5.27
2020110529,23.5,20,96.05,24.08
2020110528,36.5,26,99.07,35.23
2020110526,32.2,21,98.63,27.43
2020110525,17.3,12,100.17,29.78
2020110523,23.2,18,102.23,33.68
2020110522,19.8,13,96.83,35.62
2020110521,18,16,96.56,33.22
2020110518,21.8,19,91.26,21.2
2020110517,13,8,103.4,27.25
2020110516,28.2,17,100.1,27.88
2020110515,26.2,18,102.33,28.33
2020110514,30.6,19,88.79,34.65
2020110513,3.3,2,97.69,1.7
2020110512,19.3,16,104.66,23.22
2020110509,32.8,20,111.25,24.42
2020110507,16.6,11,68.44,26.02
2020110506,20.1,16,109.53,16.97
2020110505,46.5,32,90.68,38.12
2020110502,29.8,18,104.7,42.93
2020110500,13.1,8,103.21,13.72
2020110498,4.3,4,50,8.27
2020110494,16.4,14,92.65,34.63
2020110489,17.3,15,98.1,19.87
2020110488,7.8,5,47.85,11.33
2020110486,31.2,25,88.33,25.67
2020110480,13.8,9,96.31,6.87
2020110478,28,16,109.96,23.98
2020110476,33.6,21,100.04,20.35
2020110474,41.4,25,81.46,33.77
2020110473,30.8,23,98.19,29.17
2020110472,12.5,10,107.39,16.18
2020110471,17.6,16,97.33,17.13
2020110470,10.2,13,99.04,15.07
2020110469,22.2,15,109.92,13.33
2020110466,13.3,9,109.14,13.5
2020110464,17.7,16,97.28,9.02
2020110463,26.2,16,113.21,33
2020110462,18.9,12,105.08,17.63
2020110460,21.4,17,100.09,18.62
2020110459,41.2,24,105.94,39.78
2020110458,16,15,103.37,15.68
2020110455,17.7,17,92.84,19.45
2020110449,36.4,24,97.04,29.4
2020110446,28.1,18,104.61,18.07
2020110443,14.1,13,100.19,28.68
2020110442,17.1,15,104.79,14.02
2020110441,14.9,12,100.94,15.22
2020110438,21.7,13,84.83,38.32
2020110437,14.7,11,100.69,7.38
2020110435,15.8,13,104.82,12.98
2020110433,18.2,15,87.77,20.87
2020110432,31.4,21,99.19,25.27
2020110430,24.8,19,101.12,21.05
2020110429,7.8,9,97.12,10.33
2020110428,22.5,16,101.39,22.2
2020110427,25.3,16,103.88,47.05
2020110423,21.4,17,95.56,19.68
2020110422,32.5,21,103.78,43.07
2020110421,11.8,11,110.9,17.87
2020110418,34.1,21,113.29,19.9
2020110417,17.5,18,104.15,38.88
2020110416,20.3,25,100.33,25.95
2020110412,21.9,22,98.24,51
2020110411,21.2,18,93.09,17.05
2020110405,25.2,16,86.9,39.3
2020110401,24.4,15,81.9,16.32
2020110398,18.3,13,93.09,35.9
2020110397,32.1,26,73.13,40.63
2020110396,26.1,20,96.7,27.6
2020110395,29,19,92.49,24.88
2020110392,57.4,39,90.37,39.17
2020110391,16.8,11,97.9,19.18
2020110390,19.4,17,87.22,14.92
2020110389,15.7,11,101.95,22.37
2020110387,19.8,14,101.33,16.93
2020110386,10.2,10,99.73,21.37
2020110383,12.9,10,103.76,13.72
2020110382,28.4,19,101.8,54.73
2020110381,22.4,13,98.82,31.8
2020110380,19.4,12,96.47,29.9
2020110379,18.3,15,98.53,22.62
2020110378,47.8,35,104.38,56.65
2020110377,36.6,22,105.31,71.97
2020110376,14.1,11,101.69,15.85
2020110375,35.4,22,99.6,28.63
2020110371,19.4,13,96.74,15.48
2020110370,32.1,23,92.99,21.68
2020110369,16,9,87.15,16.35
2020110367,35.1,21,104.48,24.55
2020110365,14.8,11,94.71,21.58
2020110364,20.3,18,95.43,13.7
2020110363,12.9,17,100.9,8.08
2020110362,28.5,22,97.86,28.68
2020110360,20.6,14,96.69,39.5
2020110359,19.3,19,101.46,14.5
2020110358,35.5,22,109.26,29.88
2020110357,25.8,22,99.8,44.8
2020110356,19.8,16,105.94,17.22
2020110355,15,13,98.45,20.4
2020110353,21.5,14,106.8,25.33
2020110351,18,16,98.99,12.5
2020110348,13.8,8,73.69,14.97
2020110347,56.4,45,96.12,82.58
2020110345,32.3,24,93.57,29.82
2020110344,35.2,25,101.27,28.63
2020110343,36.4,23,102.84,23.17
2020110340,20.1,18,87.68,10.87
2020110339,30.8,23,99.87,22.83
2020110338,18.6,13,102.15,21.8
2020110337,29,17,94.94,20.28
2020110336,11.2,8,97.1,22.25
2020110335,43.2,27,93.67,28.93
2020110334,31.2,18,97.2,29.22
2020110330,11.8,11,100.55,11.3
2020110329,53.6,34,97.05,57.48
2020110328,28.3,19,100.15,52.4
2020110326,24.4,16,96.45,40.42
2020110325,26.8,21,99.64,24.05
2020110323,25.7,18,100.28,13.95
2020110322,7.5,5,107.64,7.37
2020110321,14.5,11,103.7,26.2
2020110320,17.7,12,99.09,25.08
2020110319,14.2,12,93.95,30.68
2020110318,25.9,15,103.15,20.27
2020110313,7.8,5,105.09,12.17
2020110312,36.2,33,99.03,29.43
2020110311,32.9,21,98.88,49.87
2020110310,51.2,33,99.5,64.8
2020110309,20.4,12,100.48,16.77
2020110308,59.2,34,106.02,66.97
2020110307,7.4,15,100.31,15.18
2020110303,31.5,22,92.67,15.65
2020110302,22.4,13,101.26,18.88
2020110301,18.7,12,94.88,43.38
2020110300,35.6,24,95.92,63.22
2020110299,9.7,6,106.76,7.92
2020110295,9.1,9,106.06,14.72
2020110291,10.2,10,108.79,10.37
2020110290,20.4,12,105.2,30.27
2020110287,51.4,35,105.41,56.1
2020110286,55.8,36,98.95,32.42
2020110282,6.3,5,98.58,6.15
2020110279,18.3,12,92.66,12.45
2020110274,10.9,10,102.94,7.02
2020110272,33.6,22,100.26,24.13
2020110271,47.2,28,105.13,33.23
2020110270,37.8,30,99.8,88.4
2020110269,35.1,21,90.19,28.25
2020110265,6.2,5,104.37,14.88
2020110263,17.9,17,98.22,13.73
2020110262,22.3,17,91.86,53.35
2020110259,34.9,22,98.45,26.28
2020110258,61.2,36,93.63,41.33
2020110257,20.4,15,95.07,10.13
2020110254,36.9,26,96.79,85.4
2020110253,35.1,21,106.57,49.5
2020110250,29.5,16,103.25,62.83
2020110248,57.1,34,103.96,32.28
2020110247,16.8,11,95.83,26.7
2020110246,42.6,25,92.66,25.75
2020110243,22.5,17,101.5,37.75
2020110242,23.2,19,100.44,14.37
2020110241,43.2,30,98.85,22.43
2020110240,25.4,20,101.2,51.75
2020110238,13.3,8,90.81,20.55
2020110237,45.5,26,98.22,33.77
2020110235,20.4,13,98.45,26.28
2020110234,30.2,20,103,24
2020110232,10.5,10,85.62,11.05
2020110227,19.3,11,104.39,17.38
2020110226,29.2,22,101.54,25.7
2020110224,9.7,9,101.45,12.6
2020110223,17.1,12,101.27,15.28
2020110221,28.8,21,101.59,30.1
2020110219,24.2,16,105.31,26.05
2020110218,39.7,26,104.62,34.88
2020110217,37.8,22,102.46,41.05
2020110215,31.7,21,102.43,28.78
2020110210,35,27,96.09,32.67
2020110209,9.2,6,107.48,12.85
2020110208,32.2,21,91.93,33.73
2020110206,20.6,15,94.53,49.4
2020110205,47.9,37,95.43,86.62
2020110204,14.4,10,106.76,11.23
2020110203,34.6,20,108.54,20.85
2020110202,6.6,8,77.32,9.68
2020110201,12.1,10,100.76,8.37
